Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
13,206,41.737052,-87.54306700000001,5,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
13,206,41.737052,-87.54306700000001,5,4,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
13,209,41.740641,-87.546587,5,26,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
13,209,41.740641,-87.546587,5,25,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
37,212,41.680946,-87.535198,8,17,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
37,212,41.680946,-87.535198,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
37,212,41.680946,-87.535198,8,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
37,212,41.680946,-87.535198,8,42,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
37,212,41.680946,-87.535198,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
37,212,41.680946,-87.535198,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
38,215,41.686398,-87.531635,8,22,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
38,215,41.686398,-87.531635,8,12,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
38,215,41.686398,-87.531635,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
81,107,41.729669,-87.582699,5,3,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
81,107,41.729669,-87.582699,5,4,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,21,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,17,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
24,128,41.704572,-87.56566600000001,8,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
82,097,41.644612,-87.60449799999999,5,10,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
82,097,41.644612,-87.60449799999999,5,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
89,099,41.733643,-87.55551,8,3,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
89,099,41.733643,-87.55551,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
98,100,41.717753,-87.531657,8,18,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
98,100,41.717753,-87.531657,8,22,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
10,102,41.750498,-87.605294,5,9,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
10,102,41.750498,-87.605294,5,1,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
10,102,41.750498,-87.605294,5,3,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,30,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,50,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,9,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
11,103,41.702723999999996,-87.536497,5,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,1,0
40,221,41.659112,-87.53869300000001,8,2,0,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
40,221,41.659112,-87.53869300000001,8,25,1,90,69,80,9,71,73,0,15,0.37,29.23,29.94,5.3,21,9.5,0,0,0,0,0,0,0,0,0,1,0,817,2007,8,22,0,1
41,002,41.95469,-87.800991,9,27,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
41,002,41.95469,-87.800991,9,35,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
62,007,41.994991,-87.769279,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
79,015,41.974089,-87.824812,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
15,045,41.9216,-87.666455,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
15,045,41.9216,-87.666455,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
25,046,41.891118,-87.65449100000001,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
25,046,41.891118,-87.65449100000001,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
25,046,41.891118,-87.65449100000001,8,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,048,41.867108,-87.654224,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,048,41.867108,-87.654224,8,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,049,41.896282,-87.655232,8,10,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,049,41.896282,-87.655232,8,5,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
21,050,41.919343,-87.694259,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
21,050,41.919343,-87.694259,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,054,41.921965,-87.632085,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,054,41.921965,-87.632085,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,086,41.688324,-87.676709,8,14,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,086,41.688324,-87.676709,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,086,41.688324,-87.676709,8,49,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,086,41.688324,-87.676709,8,2,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,086,41.688324,-87.676709,8,36,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,091,41.862292,-87.64886,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,091,41.862292,-87.64886,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
17,094,41.720848,-87.666014,9,10,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
17,094,41.720848,-87.666014,9,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,096,41.731922,-87.677512,8,21,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,096,41.731922,-87.677512,8,5,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
22,096,41.731922,-87.677512,8,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
22,096,41.731922,-87.677512,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
65,143,41.999128999999996,-87.795585,8,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
65,143,41.999128999999996,-87.795585,8,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
75,148,42.01743,-87.68776899999999,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
15,153,41.907645,-87.760886,8,17,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
15,153,41.907645,-87.760886,8,7,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
91,009,41.981964000000005,-87.812827,8,7,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
91,009,41.981964000000005,-87.812827,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
91,009,41.981964000000005,-87.812827,8,28,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
36,011,41.944869,-87.832763,8,17,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
36,011,41.944869,-87.832763,8,9,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
72,016,42.011601,-87.81150600000001,8,9,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
72,016,42.011601,-87.81150600000001,8,9,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
38,019,41.94983,-87.69845699999999,9,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
38,019,41.94983,-87.69845699999999,9,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
49,025,41.979243,-87.750938,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
49,025,41.979243,-87.750938,9,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
58,028,41.986921,-87.689778,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
50,031,41.801497999999995,-87.763416,9,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
50,031,41.801497999999995,-87.763416,9,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
14,033,41.906638,-87.701431,9,20,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
14,033,41.906638,-87.701431,9,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
10,089,41.723195000000004,-87.64997,5,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
10,089,41.723195000000004,-87.64997,5,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,092,41.869215999999994,-87.627561,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
11,092,41.869215999999994,-87.627561,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,135,41.662014,-87.72460799999999,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,135,41.662014,-87.72460799999999,8,50,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,135,41.662014,-87.72460799999999,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
42,135,41.662014,-87.72460799999999,8,50,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,135,41.662014,-87.72460799999999,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,135,41.662014,-87.72460799999999,8,50,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
53,141,41.961743,-87.76007,9,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
43,145,41.878114000000004,-87.629798,3,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
43,145,41.878114000000004,-87.629798,3,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
43,145,41.878114000000004,-87.629798,3,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
43,145,41.878114000000004,-87.629798,3,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,146,41.958271,-87.702575,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
42,146,41.958271,-87.702575,9,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
28,147,41.932094,-87.700117,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
28,147,41.932094,-87.700117,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
18,150,42.006858,-87.675919,9,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
70,151,41.916265,-87.800515,8,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
70,151,41.916265,-87.800515,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
25,152,41.846075,-87.716277,9,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
25,152,41.846075,-87.716277,9,5,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
21,154,41.918704999999996,-87.752329,8,12,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
35,158,41.682587,-87.707973,9,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
35,158,41.682587,-87.707973,9,5,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
93,162,41.725516999999996,-87.61425799999999,8,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
93,162,41.725516999999996,-87.61425799999999,8,3,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
37,218,41.948167,-87.730698,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
37,218,41.948167,-87.730698,8,8,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
45,220,41.963976,-87.69181,9,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
45,220,41.963976,-87.69181,9,5,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
40,001,41.953705,-87.733974,8,2,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
46,003,41.964242,-87.757639,8,12,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
46,003,41.964242,-87.757639,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,1,0
46,003,41.964242,-87.757639,8,19,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
60,006,41.990284,-87.797127,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
60,006,41.990284,-87.797127,8,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
70,008,42.008314,-87.77792099999999,9,12,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
70,008,42.008314,-87.77792099999999,9,9,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
61,012,41.991429,-87.747113,8,6,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
61,012,41.991429,-87.747113,8,5,1,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
27,034,41.843810999999995,-87.686763,9,4,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
27,034,41.843810999999995,-87.686763,9,1,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
68,037,41.921177,-87.79518,8,15,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
68,037,41.921177,-87.79518,8,7,0,80,69,75,4,67,69,0,10,0.24,29.11,29.82,5.8,25,7.1,0,0,0,1,0,0,0,0,0,0,0,811,2007,8,24,0,1
